Yr,Conf,Team,W,L,GP,SecO_W,SecO_Diff,SnP_val,SnP_pct,SnP_rnk,SnPO_val,SnPO_rnk,SnPD_val,SnPD_rnk,SnPS_val,SnPS_rnk,SoS,SoS_rnk
2009,MAC,Akron,3,9,12,4.6,1.6,-17.8,9.6,107,16.3,110,31.9,89,-2.2,118,0.953,106
2009,Sun Belt,Arkansas State,4,8,12,4.7,0.7,-18.2,9.2,108,14.5,114,33.1,96,0.4,47,0.945,99
2009,MAC,Miami-OH,1,11,12,2.8,1.8,-18.9,8.4,109,17.7,103,33.9,101,-2.7,120,0.935,95
2009,MWC,New Mexico,1,11,12,1.9,0.9,-19.1,8.2,110,16.4,108,33.8,99,-1.7,109,0.879,44
2009,Ind,Army,4,8,12,3.6,-0.4,-21.7,5.9,111,6.5,119,27.7,70,-0.5,79,0.975,120
2009,C-USA,Tulane,3,9,12,3,0,-22.2,5.5,112,19.6,100,39.4,115,-2.4,119,0.934,92
2009,Pac-12,Washington State,1,11,12,0,-1,-22.2,5.4,113,17.6,104,38.5,113,-1.4,103,0.876,41
2009,Sun Belt,UL-Lafayette,6,6,12,3.8,-2.2,-23.8,4.4,114,13.5,116,37.5,111,0.2,49,0.931,88
2009,WAC,San Jose State,2,10,12,1.5,-0.5,-25.2,3.5,115,13.5,115,37.7,112,-1.1,97,0.912,74
2009,C-USA,Rice,2,10,12,1,-1,-26,3.1,116,15,112,39.2,114,-1.9,115,0.928,85
2009,Sun Belt,Western Kentucky,0,11,11,1.8,1.8,-27.8,2.4,117,17.1,105,45.3,120,0.4,44,0.965,116
2009,WAC,New Mexico State,4,9,13,1.9,-2.1,-28.5,2.1,118,6.2,120,33,95,-1.6,106,0.937,96
2009,Sun Belt,Florida International,3,9,12,2.2,-0.8,-30.3,1.6,119,12.6,117,42.6,119,-0.3,68,0.893,61
2009,MAC,Eastern Michigan,1,11,12,1,0,-32.7,1,120,11.7,118,42.3,117,-2.1,117,0.957,108
2010,SEC,Alabama,10,3,13,11.4,1.4,30.1,96.9,1,43.9,4,14.2,7,0.4,53,0.817,14
2010,Big Ten,Ohio State,12,1,13,11.5,-0.5,30,96.8,2,40.5,10,11.4,2,1,29,0.858,41
2010,Pac-12,Oregon,12,1,13,10.8,-1.2,28.2,96,3,43.5,5,16,14,0.8,39,0.84,25
2010,Pac-12,Stanford,12,1,13,11.4,-0.6,28.1,95.9,4,44.4,3,17.3,17,1,25,0.839,24
2010,SEC,Arkansas,10,3,13,10.1,0.1,27.1,95.3,5,44.8,2,19.3,27,1.7,12,0.775,4
2010,SEC,Auburn,14,0,14,11.1,-2.9,26.5,94.9,6,49.4,1,22.7,44,-0.1,69,0.769,2
2010,WAC,Boise State,12,1,13,12.6,0.6,26.4,94.9,7,42.1,7,14.1,6,-1.6,103,0.919,81
2010,Big 12,Oklahoma State,11,2,13,11.6,0.6,25.9,94.5,8,42.9,6,19.5,29,2.5,1,0.874,54
2010,MWC,TCU,13,0,13,12.2,-0.8,25.2,94,9,39.4,14,15.8,12,1.6,15,0.921,84
2010,Big 12,Oklahoma,12,2,14,9.7,-2.3,23.5,92.6,10,37.8,17,15.9,13,1.6,13,0.851,36
2010,Big Ten,Wisconsin,11,2,13,10.6,-0.4,23.1,92.2,11,42.1,8,20.7,34,1.6,14,0.86,46
2010,SEC,Georgia,6,7,13,8.6,2.6,22.2,91.4,12,41,9,20.9,36,2.2,4,0.847,30
2010,ACC,Miami-FL,7,6,13,9,2,21.6,90.7,13,34.9,23,14,5,0.6,44,0.834,21
2010,ACC,Virginia Tech,11,3,14,10.8,-0.2,21.2,90.3,14,39.6,12,20,31,1.6,16,0.851,35
2010,SEC,LSU,11,2,13,8.3,-2.7,20.4,89.4,15,33.1,34,14.8,9,2.1,5,0.806,9
2010,SEC,South Carolina,9,5,14,10.8,1.8,20.3,89.2,16,38.6,16,19,25,0.7,43,0.769,3
2010,ACC,Florida State,10,4,14,9.4,-0.6,19.7,88.5,17,34.6,26,16.9,16,1.9,6,0.833,19
2010,Big 12,Missouri,10,3,13,10,0,19.3,88,18,35.2,21,17.6,19,1.7,10,0.871,51
2010,Big 12,Nebraska,10,4,14,9.6,-0.4,18.8,87.4,19,30.8,42,14.3,8,2.3,3,0.872,52
2010,Big Ten,Iowa,8,5,13,8.4,0.4,17,84.8,20,35.9,19,19.8,30,0.9,34,0.852,37
2010,Ind,Notre Dame,8,5,13,8.9,0.9,16.5,84.1,21,32.2,35,16.7,15,1,26,0.852,38
2010,Big East,West Virginia,9,4,13,10.5,1.5,16.2,83.5,22,26.9,68,9.6,1,-1.1,98,0.91,76
2010,Pac-12,USC,8,5,13,6.6,-1.4,15.2,81.9,23,39,15,23,45,-0.8,88,0.827,17
2010,Pac-12,Arizona,7,6,13,8.3,1.3,14.8,81.3,24,34.5,29,19.4,28,-0.3,74,0.808,11
2010,Pac-12,Arizona State,6,6,12,7.3,1.3,14.6,81,25,35.7,20,21,37,0,66,0.82,16
2010,SEC,Florida,8,5,13,7,-1,14,79.8,26,29.3,57,15.6,11,0.2,60,0.819,15
2010,Big Ten,Michigan State,11,2,13,9.4,-1.6,13.8,79.5,27,34.7,25,23.3,46,2.4,2,0.859,42
2010,Big 12,Texas A&M,9,4,13,8.5,-0.5,13.8,79.5,28,32,36,17.9,20,-0.2,73,0.804,8
2010,WAC,Hawaii,10,4,14,10.7,0.7,12.8,77.6,29,39.5,13,26.4,58,-0.2,72,0.927,88
2010,MWC,Utah,10,3,13,8.3,-1.7,12.2,76.5,30,31.8,38,20.1,32,0.6,46,0.878,60
2010,ACC,Maryland,9,4,13,7.9,-1.1,11.9,75.9,31,29.9,52,18.3,23,0.3,59,0.894,67
2010,Big East,Pittsburgh,8,5,13,8.8,0.8,11.3,74.6,32,29.7,55,18.7,24,0.4,52,0.886,63
2010,Big East,Louisville,7,6,13,7.6,0.6,10.9,73.8,33,28.6,60,19.1,26,1.4,19,0.93,89
2010,WAC,Nevada,13,1,14,11.2,-1.8,10.8,73.7,34,37.6,18,26.5,59,-0.3,76,0.92,83
2010,SEC,Mississippi State,8,5,13,8,0,10.6,73.1,35,32,37,20.9,35,-0.5,78,0.798,7
2010,Big 12,Texas,5,7,12,6.3,1.3,10.6,73.1,36,24.8,73,15.3,10,1.1,24,0.856,40
2010,ACC,Clemson,5,7,12,6.9,1.9,10.1,72.2,37,24,76,13.3,3,-0.5,82,0.842,28
2010,Pac-12,California,5,7,12,5.8,0.8,10,72,38,28,64,17.4,18,-0.6,84,0.829,18
2010,ACC,NC State,9,4,13,6.8,-2.2,9.3,70.4,39,29.7,54,20.5,33,0.1,61,0.873,53
2010,MWC,San Diego State,9,4,13,9.9,0.9,8.9,69.4,40,34.3,31,25.5,53,0,64,0.917,79
2010,Big 12,Kansas State,7,6,13,6.3,-0.7,8.6,68.9,41,34.4,30,27.4,64,1.7,11,0.88,61
2010,Big Ten,Illinois,7,6,13,7.8,0.8,8.6,68.7,42,30.2,49,22.4,41,0.8,38,0.877,58
2010,SEC,Tennessee,6,7,13,5.8,-0.2,7.7,66.8,43,30.5,44,23.6,48,0.8,36,0.807,10
2010,ACC,North Carolina,8,5,13,8.8,0.8,7.7,66.7,44,30.9,41,22.2,38,-1,94,0.859,43
2010,Big Ten,Michigan,7,6,13,7.1,0.1,7.7,66.6,45,40.2,11,30.6,77,-2,109,0.843,29
2010,MAC,Northern Illinois,11,3,14,11.9,0.9,7.6,66.4,46,34.5,28,25.9,55,-1.1,96,0.976,119
2010,Big 12,Texas Tech,8,5,13,7.4,-0.6,7.4,65.9,47,34.2,32,26.9,62,0.1,62,0.869,49
2010,ACC,Boston College,7,6,13,6.8,-0.2,7.1,65.4,48,19.9,96,13.5,4,0.7,41,0.874,55
2010,Big Ten,Penn State,7,6,13,7.3,0.3,6.6,64,49,29.2,58,23.5,47,0.9,31,0.842,27
2010,SEC,Kentucky,6,7,13,6.3,0.3,6,62.6,50,34.6,27,28.9,71,0.3,58,0.849,32
2010,C-USA,Southern Miss,8,5,13,8.6,0.6,5.6,61.7,51,30.2,48,26.5,60,1.8,8,0.946,98
2010,Big East,Syracuse,8,5,13,7.7,-0.3,5.3,60.9,52,22.2,82,18.1,21,1.2,23,0.923,86
2010,C-USA,Central Florida,11,3,14,11,0,5.1,60.5,53,28.2,63,22.4,40,-0.7,86,0.942,95
2010,Pac-12,Oregon State,5,7,12,4.6,-0.4,4.6,59.2,54,30.6,43,25.5,54,-0.5,79,0.755,1
2010,Big 12,Baylor,7,6,13,7.2,0.2,4.6,59.2,55,34.9,24,29.5,74,-0.9,89,0.847,31
2010,MWC,Air Force,9,4,13,9.1,0.1,3.9,57.5,56,30.5,45,24.7,50,-1.9,105,0.901,70
2010,Pac-12,UCLA,4,8,12,4.2,0.2,3.9,57.4,57,26.5,69,24.1,49,1.5,17,0.815,12
2010,WAC,Fresno State,8,5,13,7.4,-0.6,3.7,57,58,29.9,51,27.5,65,1.3,21,0.909,75
2010,MWC,BYU,7,6,13,6.5,-0.5,3.3,56,59,24.6,74,22.5,43,1.2,22,0.897,68
2010,Pac-12,Washington,7,6,13,6,-1,3.2,55.6,60,29.2,59,26,56,0,63,0.796,5
2010,ACC,Georgia Tech,6,7,13,6.5,0.5,2.9,54.9,61,30.4,47,27.9,70,0.3,55,0.88,62
2010,SEC,Ole Miss,5,7,12,4.7,-0.3,2.8,54.7,62,31.5,39,29.5,75,0.8,37,0.816,13
2010,Big East,Cincinnati,4,8,12,5.4,1.4,2.5,54.1,63,28.4,62,27.7,68,1.9,7,0.889,64
2010,Big East,South Florida,8,5,13,6.1,-1.9,0.4,48.6,64,19.1,98,18.1,22,-0.5,80,0.891,65
2010,C-USA,Tulsa,9,3,12,8.9,-0.1,0.4,48.6,65,35.2,22,35.1,100,0.3,54,0.919,82
2010,Big Ten,Northwestern,7,6,13,6,-1,-1.1,44.8,66,30.9,40,32.8,84,0.7,40,0.905,72
2010,Big 12,Colorado,5,7,12,4.6,-0.4,-1.9,42.9,67,27.3,66,27.7,66,-1.4,102,0.835,22
2010,ACC,Virginia,4,8,12,4.9,0.9,-2.1,42.1,68,29.8,53,31.9,81,0,65,0.862,47
2010,C-USA,SMU,7,7,14,8.9,1.9,-3.2,39.6,69,29.9,50,30.6,78,-2.5,115,0.942,96
2010,Big East,Connecticut,8,5,13,4.5,-3.5,-3.6,38.5,70,17.9,104,22.4,42,0.9,32,0.901,69
2010,Ind,Navy,9,4,13,7.6,-1.4,-4.2,37.1,71,29.5,56,33.5,91,-0.2,70,0.944,97
2010,Sun Belt,Troy,8,5,13,7.8,-0.2,-4.4,36.6,72,27.8,65,32.7,83,0.5,48,0.937,92
2010,MAC,Western Michigan,6,6,12,7.1,1.1,-4.5,36.3,73,25.1,71,30.2,76,0.6,45,0.949,102
2010,C-USA,Houston,5,7,12,5.9,0.9,-4.7,35.8,74,30.5,46,35.7,103,0.5,49,0.949,103
2010,MAC,Temple,8,4,12,6.7,-1.3,-5.2,34.8,75,20.9,88,25.4,52,-0.6,85,0.969,115
2010,C-USA,East Carolina,6,7,13,5.7,-0.3,-5.3,34.5,76,33.2,33,39.7,115,1.3,20,0.919,80
2010,Big Ten,Indiana,5,7,12,5.3,0.3,-5.3,34.4,77,28.4,61,33.5,92,-0.2,71,0.87,50
2010,MAC,Toledo,8,5,13,7.4,-0.6,-5.5,33.9,78,23.9,77,27.1,63,-2.3,114,0.932,90
2010,Big 12,Iowa State,5,7,12,4.3,-0.7,-5.7,33.5,79,20.2,94,25,51,-0.9,92,0.841,26
2010,Big Ten,Purdue,4,8,12,3.5,-0.5,-6.5,31.5,80,18.8,100,26.3,57,0.9,30,0.86,45
2010,MAC,Ohio,7,5,12,8,1,-6.6,31.4,81,21,87,29,72,1.4,18,0.95,104
2010,MAC,Miami-OH,10,4,14,8.2,-1.8,-6.7,31.1,82,21.9,83,26.6,61,-2.1,112,0.946,99
2010,Pac-12,Washington State,2,10,12,1.2,-0.8,-7.4,29.7,83,27,67,35.3,102,1,27,0.796,6
2010,WAC,Louisiana Tech,5,7,12,4.8,-0.2,-7.4,29.6,84,23.9,78,33,86,1.7,9,0.901,71
2010,MAC,Kent State,5,7,12,6.4,1.4,-7.6,29.3,85,15.3,111,22.2,39,-0.6,83,0.972,117
2010,ACC,Duke,2,9,11,4.2,2.2,-9.6,25,86,23.8,79,34.3,97,1,28,0.855,39
2010,C-USA,UAB,4,8,12,6,2,-9.7,24.7,87,26,70,33.2,88,-2.5,116,0.954,107
2010,SEC,Vanderbilt,2,10,12,3.2,1.2,-10,24.2,88,20.5,93,29.4,73,-1.1,97,0.833,20
2010,Big Ten,Minnesota,3,9,12,2.2,-0.8,-10.4,23.3,89,25.1,72,33.6,93,-2,107,0.836,23
2010,C-USA,UTEP,5,7,12,6.2,1.2,-11.2,21.9,90,23.3,81,33.9,96,-0.5,81,0.948,100
2010,Big East,Rutgers,4,8,12,4.5,0.5,-11.7,20.8,91,17,107,27.7,67,-1.1,95,0.924,87
2010,WAC,Idaho,6,7,13,6.1,0.1,-11.9,20.5,92,21.2,86,33.5,90,0.4,51,0.908,73
2010,ACC,Wake Forest,2,9,11,3.4,1.4,-12.1,20.1,93,20.7,91,32.4,82,-0.4,77,0.851,34
2010,Sun Belt,Florida International,7,6,13,7.3,0.3,-12.3,19.8,94,20.8,89,33.5,89,0.3,56,0.954,106
2010,Sun Belt,Middle Tennessee,6,7,13,6.5,0.5,-12.5,19.4,95,19.4,97,32.8,85,0.9,33,0.988,120
2010,MWC,Wyoming,3,9,12,3.6,0.6,-13,18.5,96,20,95,33.9,95,0.8,35,0.876,56
2010,C-USA,Marshall,5,7,12,4.3,-0.7,-14.1,16.8,97,15.7,109,27.8,69,-2,111,0.913,77
2010,Ind,Army,7,6,13,6.1,-0.9,-14.6,16,98,19,99,33.9,94,0.3,57,0.951,105
2010,MAC,Central Michigan,3,9,12,4.8,1.8,-14.7,15.8,99,21.9,84,34.4,99,-2.2,113,0.948,101
2010,Sun Belt,North Texas,3,9,12,5.4,2.4,-15.6,14.5,100,20.7,92,36.2,104,0,67,0.973,118
2010,MAC,Ball State,4,8,12,4.5,0.5,-15.6,14.4,101,17.5,105,33,87,-0.1,68,0.962,111
2010,Sun Belt,Arkansas State,4,8,12,5.5,1.5,-15.9,14,102,24.5,75,39.1,114,-1.3,100,0.941,94
2010,C-USA,Rice,4,8,12,2.5,-1.5,-16.6,13,103,23.6,80,40.6,117,0.4,50,0.956,108
2010,MWC,Colorado State,3,9,12,2.6,-0.4,-16.8,12.7,104,20.7,90,36.7,107,-0.9,90,0.909,74
2010,Big 12,Kansas,3,9,12,2.3,-0.7,-17,12.5,105,15.8,108,31.9,80,-1,93,0.864,48
2010,WAC,San Jose State,1,12,13,4.4,3.4,-17.1,12.4,106,21.3,85,37,108,-1.4,101,0.849,33
2010,WAC,Utah State,4,8,12,3.2,-0.8,-19.2,9.9,107,17.1,106,34.4,98,-1.8,104,0.878,59
2010,C-USA,Tulane,4,8,12,3.1,-0.9,-21.1,7.8,108,18.5,101,37.7,111,-2,108,0.967,113
2010,Sun Belt,Florida Atlantic,4,8,12,3.9,-0.1,-22.8,6.4,109,14.5,112,36.6,106,-0.7,87,0.961,110
2010,MAC,Bowling Green,2,10,12,2,0,-23.5,5.8,110,14.2,113,35.1,101,-2.6,117,0.972,116
2010,MWC,UNLV,2,11,13,2,0,-24,5.5,111,18.1,103,40.8,118,-1.3,99,0.86,44
2010,Sun Belt,UL-Monroe,5,7,12,4.4,-0.6,-24.1,5.4,112,13.2,115,36.4,105,-0.9,91,0.893,66
2010,MWC,New Mexico,1,11,12,1.1,0.1,-24.8,5,113,14.1,114,38.6,112,-0.3,75,0.876,57
2010,C-USA,Memphis,1,11,12,0.9,-0.1,-25,4.8,114,13.1,116,38.8,113,0.7,42,0.939,93
2010,MAC,Buffalo,2,10,12,3,1,-27,3.6,115,6.5,120,31.5,79,-2,110,0.968,114
2010,Sun Belt,Western Kentucky,2,10,12,2.9,0.9,-27.6,3.4,116,12.5,117,37.2,109,-2.9,120,0.957,109
2010,MAC,Akron,1,10,11,2.5,1.5,-28.2,3.1,117,11,118,37.2,110,-2,106,0.964,112
2010,Sun Belt,UL-Lafayette,3,9,12,2.2,-0.8,-28.2,3.1,118,15.5,110,41,119,-2.8,119,0.922,85
2010,MAC,Eastern Michigan,2,10,12,2.7,0.7,-29.2,2.7,119,18.2,102,44.8,120,-2.7,118,0.933,91
2010,WAC,New Mexico State,2,10,12,0.6,-1.4,-29.4,2.6,120,10.1,119,40.1,116,0.5,47,0.914,78
2008,Pac-12,USC,12,1,13,12.3,0.3,37,99.2,1,44.4,5,7.2,2,-0.3,64,0.884,28
2008,Big 12,Texas,12,1,13,10.9,-1.1,36,99.1,2,50.3,2,15.8,16,1.5,17,0.855,11
2008,SEC,Florida,13,1,14,13.1,0.1,34.7,98.8,3,43.7,7,11.2,6,2.2,8,0.865,15
2008,Big 12,Oklahoma,12,2,14,11.7,-0.3,32.4,98.3,4,52.3,1,18.1,23,-1.8,109,0.814,1
2008,Big Ten,Penn State,11,2,13,11.1,0.1,29.5,97.2,5,41.1,10,13.5,10,2,10,0.879,23
2008,Big Ten,Iowa,9,4,13,11,2,25.5,94.9,6,35.4,19,10.9,4,1,29,0.929,55
2008,Big 12,Missouri,10,4,14,10.3,0.3,24,93.6,7,43.8,6,22.3,49,2.5,3,0.863,13
2008,Big 12,Oklahoma State,9,4,13,9.1,0.1,23.4,93.2,8,46.5,4,24.5,56,1.4,21,0.85,5
2008,Big 12,Texas Tech,11,2,13,9.8,-1.2,23,92.8,9,49.8,3,25.5,66,-1.2,102,0.851,10
2008,SEC,Alabama,12,2,14,10.9,-1.1,23,92.8,10,34.2,23,10.9,5,-0.3,68,0.883,26
2008,Big Ten,Ohio State,10,3,13,8.8,-1.2,22.7,92.5,11,32.7,31,12.2,8,2.3,7,0.85,6
2008,SEC,Georgia,10,3,13,9.3,-0.7,20.9,90.6,12,39.2,13,18.3,26,0.1,55,0.891,32
2008,SEC,LSU,8,5,13,8,0,20.8,90.4,13,35.7,18,17.5,20,2.6,2,0.889,31
2008,WAC,Boise State,12,1,13,11.7,-0.3,19.8,89.2,14,33.8,25,15,14,1,30,0.959,85
2008,Pac-12,Oregon,10,3,13,9.9,-0.1,19.6,89,15,38.4,16,18.3,25,-0.5,80,0.874,21
2008,MWC,TCU,11,2,13,11.5,0.5,19.2,88.5,16,30.5,37,11.8,7,0.5,45,0.919,49
2008,Big 12,Nebraska,9,4,13,8.6,-0.4,18.9,88,17,42,8,23.8,55,0.7,36,0.885,29
2008,ACC,Florida State,9,4,13,9.1,0.1,18.7,87.8,18,33.8,27,17.7,21,2.6,1,0.907,44
2008,MWC,Utah,13,0,13,10.5,-2.5,18.2,87,19,31.5,34,15.6,15,2.3,6,0.939,67
2008,Pac-12,California,9,4,13,9.2,0.2,18,86.8,20,32.7,30,14.3,13,-0.4,69,0.894,34
2008,SEC,Ole Miss,9,4,13,8.5,-0.5,17.1,85.4,21,35.1,21,19.6,36,1.6,15,0.884,27
2008,Pac-12,Arizona,8,5,13,8.6,0.6,16.3,84.2,22,34.9,22,20.5,43,1.9,13,0.9,38
2008,Big 12,Kansas,8,5,13,8.5,0.5,16,83.6,23,41.9,9,25.4,64,-0.5,73,0.85,7
2008,MAC,Ball State,12,2,14,12,0,14.3,80.5,24,38.9,15,26.1,69,1.5,16,0.989,120
2008,Pac-12,Oregon State,9,4,13,9.2,0.2,14.2,80.4,25,33.7,28,19.1,31,-0.4,71,0.856,12
2008,ACC,Clemson,7,6,13,8.1,1.1,12.8,77.5,26,27,57,14.2,12,0,58,0.919,48
2008,MWC,BYU,10,3,13,9.9,-0.1,12.2,76.3,27,38.3,17,26.3,70,0.1,53,0.952,80
2008,SEC,Tennessee,5,7,12,7.3,2.3,12,75.8,28,19.3,97,6.8,1,-0.5,75,0.9,40
2008,ACC,Boston College,9,5,14,9,0,11,73.7,29,23,79,10,3,-2,112,0.941,70
2008,ACC,Miami-FL,7,6,13,5.9,-1.1,10.9,73.4,30,26.8,59,17.9,22,2,9,0.904,42
2008,Big Ten,Wisconsin,7,6,13,7.7,0.7,10.5,72.6,31,31.3,35,22,48,1.2,24,0.892,33
2008,ACC,North Carolina,8,5,13,8.9,0.9,10.2,72,32,27.1,56,17.5,19,0.6,38,0.95,79
2008,Big East,Pittsburgh,9,4,13,8.1,-0.9,9,68.9,33,26.2,63,19.2,33,1.9,11,0.935,61
2008,Big Ten,Illinois,5,7,12,7,2,8.9,68.8,34,33.2,29,23.8,54,-0.5,78,0.875,22
2008,Big East,Cincinnati,11,3,14,9.7,-1.3,8.6,68,35,25.9,64,19.7,38,2.4,4,0.938,65
2008,ACC,Georgia Tech,8,4,12,8.5,0.5,8.6,68,36,29.5,41,18.9,29,-2,111,0.913,45
2008,ACC,Virginia Tech,10,4,14,6.7,-3.3,8.1,66.9,37,20.6,89,13.1,9,0.6,39,0.928,54
2008,Big East,South Florida,8,5,13,8.9,0.9,8,66.6,38,28.8,49,20.9,45,0.1,52,0.961,89
2008,SEC,South Carolina,7,6,13,7.4,0.4,7.8,66,39,23.7,75,16.3,17,0.4,48,0.863,14
2008,ACC,Maryland,8,5,13,7.2,-0.8,7.6,65.4,40,28.8,48,21.6,47,0.3,49,0.933,58
2008,Big Ten,Northwestern,9,4,13,8.5,-0.5,7.3,64.6,41,26.7,60,19.3,34,-0.1,62,0.914,46
2008,C-USA,Tulsa,11,2,13,10.8,-0.2,7,64.1,42,39.3,12,31.8,89,-0.5,74,0.974,115
2008,Ind,Notre Dame,7,6,13,7.7,0.7,6.8,63.3,43,26.7,61,19,30,-1,92,0.923,51
2008,Big Ten,Michigan State,9,4,13,6.3,-2.7,6.6,63,44,24.9,68,19.8,40,1.5,19,0.872,17
2008,C-USA,Houston,8,5,13,9.2,1.2,6.4,62.5,45,39.2,14,31.5,85,-1.2,103,0.961,87
2008,ACC,Wake Forest,8,5,13,7.5,-0.5,6.4,62.5,46,20.3,91,13.6,11,-0.2,63,0.933,57
2008,Big East,West Virginia,9,4,13,7.8,-1.2,6.2,61.9,47,25.5,65,21.1,46,1.7,14,0.962,92
2008,Big 12,Kansas State,5,7,12,5,0,6,61.4,48,35.3,20,30.3,82,1,28,0.882,25
2008,Sun Belt,Troy,8,5,13,9.3,1.3,5,58.6,49,27.8,52,22.6,52,-0.3,65,0.937,64
2008,Big East,Connecticut,8,5,13,7.7,-0.3,4.9,58.3,50,22.3,84,18.3,24,0.8,35,0.963,94
2008,SEC,Arkansas,4,8,12,5.9,1.9,4.8,58.2,51,32.3,32,25.8,68,-1.7,107,0.842,4
2008,C-USA,Rice,10,3,13,8.4,-1.6,4.8,58.1,52,40.5,11,35.1,104,-0.6,82,0.94,68
2008,Big 12,Baylor,4,8,12,5.6,1.6,4,56.1,53,32.3,33,27.4,74,-0.9,90,0.82,2
2008,Pac-12,Arizona State,5,7,12,5.5,0.5,3.4,54.3,54,22.3,85,19.8,39,0.8,33,0.873,20
2008,C-USA,Southern Miss,7,6,13,7.3,0.3,3.1,53.4,55,31,36,27,72,-1,91,0.967,103
2008,Big Ten,Minnesota,7,6,13,6,-1,3,53.3,56,26.8,58,25,60,1.2,25,0.917,47
2008,Big East,Rutgers,9,4,13,8,-1,2.4,51.8,57,28.8,50,25.2,61,-1.1,99,0.963,93
2008,Big Ten,Purdue,4,8,12,4.2,0.2,2.4,51.7,58,24.6,69,20.6,44,-1.6,106,0.88,24
2008,MAC,Bowling Green,6,6,12,6.7,0.7,2.4,51.6,59,29.2,45,25.7,67,-1,96,0.969,107
2008,Pac-12,Stanford,5,7,12,4.7,-0.3,2.2,51,60,30.2,38,29.5,76,1.5,18,0.87,16
2008,ACC,NC State,6,7,13,5.1,-0.9,1.8,49.9,61,27.4,55,26.8,71,1.2,26,0.931,56
2008,Big Ten,Michigan,3,9,12,4.1,1.1,1.6,49.4,62,20.5,90,19.2,32,0.2,50,0.895,35
2008,SEC,Auburn,4,8,12,4.9,0.9,1.4,48.9,63,19.7,94,17.4,18,-0.8,86,0.905,43
2008,C-USA,East Carolina,9,5,14,8.5,-0.5,1.3,48.7,64,21.9,86,20.2,41,-0.3,67,0.971,111
2008,WAC,Nevada,7,6,13,8.6,1.6,0.9,47.6,65,34,24,33,92,0,59,0.934,60
2008,Pac-12,UCLA,4,8,12,4.6,0.6,-0.1,44.8,66,18.7,101,19.6,37,0.8,32,0.873,18
2008,ACC,Virginia,5,7,12,4.5,-0.5,-0.6,43.6,67,19,99,18.6,28,-1,94,0.9,39
2008,MWC,Air Force,8,5,13,6.5,-1.5,-0.7,43.1,68,23,80,24.6,58,0.9,31,0.95,78
2008,MAC,Northern Illinois,6,7,13,6.4,0.4,-1.6,40.7,69,23.3,76,25.5,65,0.6,43,0.972,112
2008,SEC,Kentucky,7,6,13,5.3,-1.7,-1.8,40.1,70,18.1,103,19.5,35,-0.4,72,0.9,41
2008,SEC,Vanderbilt,7,6,13,5,-2,-2,39.8,71,15.9,113,18.5,27,0.6,40,0.897,36
2008,MWC,New Mexico,4,8,12,5.4,1.4,-2,39.6,72,18.2,102,20.2,42,0,60,0.937,63
2008,Big 12,Colorado,5,7,12,4,-1,-2.7,37.9,73,23,78,23.2,53,-2.5,118,0.851,9
2008,C-USA,UTEP,5,7,12,4.2,-0.8,-2.7,37.8,74,33.8,26,38.8,113,2.3,5,0.934,59
2008,Big 12,Iowa State,2,10,12,2.9,0.9,-2.8,37.5,75,29.2,44,33.2,95,1.2,23,0.888,30
2008,Big East,Louisville,5,7,12,5.5,0.5,-3,37,76,24.6,70,25.3,62,-2.3,116,0.963,95
2008,MAC,Western Michigan,9,4,13,7.7,-1.3,-3.1,36.9,77,28,51,29.8,80,-1.3,104,0.962,90
2008,MWC,Colorado State,7,6,13,5.7,-1.3,-3.3,36.3,78,29.8,40,33.8,99,0.7,37,0.939,66
2008,C-USA,Memphis,6,7,13,6.7,0.7,-3.4,35.9,79,28.9,47,31.5,86,-0.8,85,0.97,108
2008,Ind,Navy,8,5,13,5.9,-2.1,-3.5,35.6,80,25.3,67,30.2,81,1.3,22,0.964,97
2008,WAC,Fresno State,6,7,13,7.6,1.6,-3.5,35.6,81,29.4,42,33.4,96,0.5,46,0.968,106
2008,C-USA,Marshall,4,8,12,5.6,1.6,-4.2,34,82,23.2,77,27.4,73,0,57,0.961,88
2008,MAC,Central Michigan,8,5,13,7.4,-0.6,-5.6,30.6,83,30.1,39,36.3,107,0.6,42,0.965,100
2008,Big 12,Texas A&M,4,8,12,2.4,-1.6,-5.6,30.5,84,27.4,54,33.1,94,0.2,51,0.85,8
2008,ACC,Duke,4,8,12,4.8,0.8,-6.7,28,85,17.8,104,24.9,59,0.4,47,0.947,74
2008,MAC,Akron,5,7,12,5.7,0.7,-6.7,27.9,86,29,46,34.7,103,-1,95,0.971,109
2008,WAC,Hawaii,7,7,14,7.3,0.3,-7.6,25.8,87,23.8,74,29.7,79,-1.7,108,0.926,53
2008,Big Ten,Indiana,3,9,12,3.8,0.8,-8.3,24.3,88,24.3,72,31.6,88,-1,93,0.9,37
2008,Sun Belt,Florida Atlantic,7,6,13,7,0,-8.5,24,89,25.5,66,33.6,97,-0.4,70,0.945,73
2008,MAC,Kent State,4,8,12,5.5,1.5,-8.5,23.9,90,27.6,53,34.6,101,-1.5,105,0.973,114
2008,SEC,Mississippi State,4,8,12,4.2,0.2,-8.8,23.2,91,16.5,110,22.5,51,-2.9,120,0.921,50
2008,MAC,Ohio,4,8,12,6.1,2.1,-9.3,22.1,92,21.6,87,29.7,78,-1.2,101,0.966,101
2008,MAC,Temple,5,7,12,5.5,0.5,-9.4,21.9,93,19,98,27.9,75,-0.5,79,0.957,83
